acession_no,book_title,author,price_inr,price_dollar,price_euro,publisher,issued,number_donated,book_shelf_no,compartment_no,no_copies
1882.0,Oracle Developer 2000/H.B,Muller R.J.,350.00,,,TMH,,909748.0,DCSE/19/3,1.0,25.0
1883.0,Com. Appli. Dev. Using Oracle 2000,Bayross I.,240.00,,,BPB,,909749.0,DCSE/19/3,1.0,26.0
1884.0,Data Structures & Algorithms,Aho A.V.,218.00,,,A/W,,909750.0,DCSE/19/3,1.0,27.0
1885.0,Advanced C++,Coplien J.O.,984.12,,,A/W,,909751.0,DCSE/19/3,1.0,28.0
1886.0,Software Engineering A Practitioner Approach (REPLACE),Pressman,,,,MC GRAW,,909752.0,DCSE/19/3,2.0,1.0
1887.0,C++ Primer,Lippmam S.B.,349.60,,,A/W,,909753.0,DCSE/19/3,2.0,2.0
1888.0,Intro. To Parallel & Distri. Comp.,Crichlow J.M.,95.00,,,PHI,,909754.0,DCSE/19/3,2.0,3.0
1889.0,Richard Feynman,Gribbin J.,210.00,,,Univ Press,ISSUED (SKB),909755.0,DCSE/19/3,2.0,4.0
1890.0,High Performance Computing,Kuck D.J.,480.00,,,Oxford University,ISSUED (SKB),909756.0,DCSE/19/3,2.0,5.0
1891.0,Chaotic Dynamics,Baker G.J.,1080.00,,,Cambridge,ISSUED (SKB),909757.0,DCSE/19/3,2.0,6.0
1892.0,Data Structures Via C++,Berman A.M.,695.00,,,Oxford University,,909758.0,DCSE/19/3,2.0,7.0
1893.0,OOP for Windows,Tello E.R.,1308.81,,,Wieley,,909759.0,DCSE/19/3,2.0,8.0
1894.0,IT for Growth & Prosperity,Bandyopadhyay S.,325.00,,,TMH,,909760.0,DCSE/19/3,2.0,9.0
1895.0,Data & Computer Communications,Stallings W.,250.00,,,PHI,,909761.0,DCSE/19/3,2.0,10.0
1896.0,Essentials of Programming ,Friedman D.P.,275.00,,,TMH,,909762.0,DCSE/19/3,2.0,11.0
1897.0,Operating System,Cowley C.,275.00,,,TMH,,909763.0,DCSE/19/3,2.0,12.0
1898.0,Fuzzy Neural Control,Nie J.,125.00,,,PHI,,909764.0,DCSE/19/3,2.0,13.0
1899.0,Science of Programming,Gries,110.00,,,Narosa,,909765.0,DCSE/19/3,2.0,14.0
1900.0,Funda. Of Artificial Neural Network,Hassoun M.H,295.00,,,PHI,,909766.0,DCSE/19/3,2.0,15.0
1901.0,Intro. To Automata The Lang. & Comp.,Hopcraft,145.00,,,Narosa,,1901.0,DCSE/19/3,2.0,16.0
1902.0,Integrated Approach to Software Engg.,Jalote,250.00,,,Narosa,,909768.0,DCSE/19/3,2.0,17.0
1903.0,Fundamentals of Algorithms,Brassard G.,225.00,,,PHI,,909769.0,DCSE/19/3,2.0,18.0
1904.0,Computer Programming in Fortran 90,Raja Raman V.,150.00,,,PHI,,909770.0,DCSE/19/3,2.0,19.0
1905.0,Digital Integrated Electronics,Taub H.,294.97,,,TMH,,909771.0,DCSE/19/3,2.0,20.0
1906.0,Theory of Computer Science,Mishra K.L.P,125.00,,,PHI,,909772.0,DCSE/19/3,2.0,21.0
1907.0,C++ Programming Language,Stroustrup,524.00,,,Wiley,,909773.0,DCSE/19/3,2.0,22.0
1908.0,Advanced Computer Architecture,Kain R.Y.,295.00,,,PHI,,909774.0,DCSE/19/3,2.0,23.0
1909.0,Programming Languages,Applesby D.,195.00,,,TMH,,909775.0,DCSE/19/3,2.0,24.0
1910.0,Computer Arch. & Organisation,Hayes J.P.,316.80,,,MGH,,909659.0,DCSE/19/3,2.0,25.0
1911.0,Online Computer & Competitive Ana.,Boradin,2551.50,,,Cambridge,ISSUED (SKB),909660.0,DCSE/19/3,2.0,26.0
1912.0,Computer Networks,Taneubaum A.S.,195.00,,,PHI,,909668.0,DCSE/19/3,2.0,27.0
1913.0,Operating System,Deital H.M.,251.25,,,AWL,,909669.0,DCSE/19/3,2.0,28.0
1914.0,Operating System Concept (REPLACE),Silberschatz,, $ 7.50 ,,AWL,,909670.0,DCSE/19/3,2.0,29.0
1915.0,Operating System Concepts,Silberschatz,, $ 7.50 ,,AWL,,909671.0,DCSE/19/3,2.0,30.0
1916.0,Operating System Concepts,Silberschatz,, $ 7.50 ,,AWL,,909672.0,DCSE/19/3,3.0,1.0
1917.0,Operating System Concepts,Silberschatz,, $ 6.50 ,,AWL,,909673.0,DCSE/19/3,3.0,2.0
1918.0,Operating System Internals & Design (REPLACE),Stallings.W,,,,PHI,,909674.0,DCSE/19/3,3.0,3.0
1919.0,Fundamentals of Database Systems,Elmasri,, $ 6.50 ,,AWL,,909675.0,DCSE/19/3,3.0,4.0
1920.0,Fundamentals of Database Systems,Elmasri,395.00,,,PHI,,909676.0,DCSE/19/3,3.0,5.0
1921.0,Operating System Des. & Imp.,Taneubaum ,, $ 7.75 ,,Mc Graw,,909677.0,DCSE/19/3,3.0,6.0
1922.0,Comp. Arch. And Parallel Processing,Kai Hwang,, $ 7.75 ,,Mc Graw,,909678.0,DCSE/19/3,3.0,7.0
1923.0,Comp. Arch. And Parallel Processing,Kai Hwang,, $ 5.25 ,,AWL,,909679.0,DCSE/19/3,3.0,8.0
1924.0,C++ FAQs,Cline M.P.,349.60,,,AWL,,910063.0,DCSE/19/3,3.0,9.0
1925.0,Adv. Prog. In Unix Environment,Stevens W.R.,175.00,,,BPB,,910064.0,DCSE/19/3,3.0,10.0
1926.0,Unix Shell Programming ,Kanetkar ,,,,BPB,LOST,910065.0,DCSE/19/3,3.0,11.0
1927.0,Unix Shell Programming,Kanetkar ,399.00,,,BPB,,910066.0,DCSE/19/3,3.0,12.0
1928.0,Building Intranets on NT Net & Solaris,Steru M.,,,,BPB,,910067.0,DCSE/19/3,3.0,13.0
1929.0,Mathmatical Elements for Computer Graphics (REPLACE),Rogers,, $ 11.95 ,,Mc Graw,,910068.0,DCSE/19/3,3.0,14.0
1929.0,Mathmatical Elements for Computer Graphics (REPLACE),Rogers,, $ 11.95 ,,Mc Graw,,910068.0,DCSE/E/98/5,2.0,15.0
1930.0,Mathmatical Elements of Comp. Gr.,Rogers,, $ 11.95 ,,Mc Graw,,910069.0,DCSE/19/3,3.0,15.0
1931.0,Mathmatical Elements of Comp. Gr.,Rogers,303.70,,,Mc Graw,,910070.0,DCSE/19/3,3.0,16.0
1932.0,Procrdural Elements Of Comp. Gr.,Rogers D.F.,175.00,,,PHI,,910071.0,DCSE/19/3,3.0,17.0
1933.0,IBM PC Assem. Lang. & Prog.,Abel P.,175.00,,,PHI,,910072.0,DCSE/19/3,3.0,18.0
1934.0,IBM PC Assem. Lang. & Prog.,Abel P.,175.00,,,PHI,,910075.0,DCSE/19/3,3.0,19.0
1935.0,IBM PC Assem. Lang. & Prog.,Abel P.,175.00,,,PHI,ISSUED (B.N PANDEY),910076.0,DCSE/19/3,3.0,20.0
1937.0,IBM PC Assem. Lang. & Prog.,Abel P.,375.00,,,Tata Mc Graw,,1937.0,DCSE/19/3,3.0,21.0
1938.0,The Internet Complete Reference,Hahu H.,175.00,,,PHI,,910077.0,DCSE/19/3,3.0,22.0
1939.0,IBM PC Assem. Lang. & Prog.,Abel Peter,175.00,,,PHI,ISSUED (PKS),913526.0,DCSE/19/3,4.0,1.0
1939.0,IBM PC Assem. Lang. & Prog.,Abel Peter,175.00,,,PHI,ISSUED (PKS),3342.0,DCSE/19/5,4.0,1.0
1940.0,IBM PC Assem. Lang. & Prog.,Abel Peter,175.00,,,PHI,,913527.0,DCSE/19/3,4.0,2.0
1941.0,IBM PC Assem. Lang. & Prog.,Abel Peter,175.00,,,PHI,,913528.0,DCSE/19/3,4.0,3.0
1942.0,IBM PC Assem. Lang. & Prog.,Abel Peter,175.00,,,PHI,,913529.0,DCSE/19/3,4.0,4.0
1943.0,IBM PC Assem. Lang. & Prog.,Abel Peter,395.00,,,PHI,,913530.0,DCSE/19/3,4.0,5.0
1944.0,Computer Graphics,Hearn/Baker,395.00,,,PHI,,913531.0,DCSE/19/3,4.0,6.0
1945.0,Computer Graphics,Hearn/Baker,395.00,,,PHI,,913532.0,DCSE/19/3,4.0,7.0
1946.0,Computer Graphics,Hearn/Baker,195.00,,,PHI,,913533.0,DCSE/19/3,4.0,8.0
1947.0,Practical Parallel Programming,Wilson,, $ 7.00 ,,AWL,,913534.0,DCSE/19/3,4.0,9.0
1948.0,Operating System Concepts,Silberschatz,, $ 7.00 ,,AWL,,913537.0,DCSE/19/3,4.0,10.0
1949.0,Operating System Concepts,Silberschatz,, $ 7.00 ,,AWL,,913536.0,DCSE/19/3,4.0,11.0
1950.0,Operating System Concepts,Silberschatz,,,,AWL,,913535.0,DCSE/19/3,4.0,12.0
1951.0,Fundamentals of Data Base Systems (REPLACE),Elsmari Navathe,434.80,,,AWL,,913538.0,DCSE/19/3,4.0,13.0
1952.0,C++ Primer,Lippmam / Lapore,394.60,,,AWL,,913539.0,DCSE/19/3,4.0,14.0
1953.0,Adv. Prog. In Unix Environment,Stevens,262.20,,,AWL,,913540.0,DCSE/19/3,4.0,15.0
1954.0,Principles of CMOS VLSI Design,Wesbe,371.45,,,AWL,,913541.0,DCSE/19/3,4.0,16.0
1955.0,Comp. Graphics: Principles & Practice,Foley,262.20,,,AWL,,913542.0,DCSE/19/3,4.0,17.0
1956.0,The Java Programming Language,Arnold Gosling,266.55,,,AWL,,913543.0,DCSE/19/3,4.0,18.0
1957.0,Artificial Intelligence ,Charniak,240.35,,,AWL,,913544.0,DCSE/19/3,4.0,19.0
1958.0,The Java FAQ,Kanerva,229.40,,,AWL,,913545.0,DCSE/19/3,4.0,20.0
1959.0,The C++ FAQ,Cline/Lomow,391.10,,,Mc Graw,,913546.0,DCSE/19/3,4.0,21.0
1960.0,Software Engineering ,Pressmann,1275.45,,,AWL,,913547.0,DCSE/19/3,4.0,22.0
1961.0,Giabit Networking,Partridge G.C.,125.00,,,PHI,,909963.0,DCSE/19/3,4.0,23.0
1962.0,Prob. & Stat. Re. Q & Comp. Sc. App.,Trivedi K.R.,284.70,,,AWL,,909964.0,DCSE/19/3,4.0,24.0
1963.0,Undocumented DOS through C (REPLACE),Date C.J.,,,,BPB,,909965.0,DCSE/19/3,4.0,25.0
1964.0,Introduction to Database System,Kanetkar Y,1130.92,,,AWL,,909966.0,DCSE/19/3,5.0,1.0
1965.0,Distributed Op. Systems & Algorithm,Chow R.,721.39,,,AWL,,909967.0,DCSE/19/3,5.0,2.0
1966.0,Object Technology,Taylor D.A.,1768.06,,,AWL,,909968.0,DCSE/19/3,5.0,3.0
1967.0,Object Solutions,Booch G.,450.00,,,BPB,,909969.0,DCSE/19/3,5.0,4.0
1968.0,TCP/IP for NT Server 4,MCSE,350.00,,,PHI,,909970.0,DCSE/19/3,5.0,5.0
1969.0,X Windows System Programming,Barkakati,135.00,,,New Age International,,909971.0,DCSE/19/3,5.0,6.0
1971.0,Programming in C,Ravichandran,962.29,,,AWL,,909973.0,DCSE/19/3,5.0,7.0
1972.0,Java Virtual Machine Specification,Lindholm Yellin,1530.81,,,AWL,,909974.0,DCSE/19/3,5.0,8.0
1973.0,Pentium Processor System Arch.,Mindshare,1618.41,,,AWL,,909975.0,DCSE/19/3,5.0,9.0
1974.0,Pentium Pro. & Pen. II Sys. Arch.,Mindshare,841.84,,,AWL,,909976.0,DCSE/19/3,5.0,10.0
1975.0,Measuring Software Reuse,Poulin J.S.,1155.00,,,AWL,,909977.0,DCSE/19/3,5.0,11.0
1976.0,Inside CORBA,Mowbray Ruh,1617.71,,,AWL,,909978.0,DCSE/19/3,5.0,12.0
1977.0,Data Mining,Adriaans P.,,,,AWL,,909980.0,DCSE/19/3,5.0,13.0
1978.0,ATM Sol. For Ent. Internate Working,Ginsburg D.,890.02,,,AWL,,909981.0,DCSE/19/3,5.0,14.0
1979.0,Latex-user Guide & Ref. Manual,Lamport,1155.00,,,AWL,,909982.0,DCSE/19/3,5.0,15.0
1980.0,Building Neural Network,Skapura D.M.,503.70,,,AWL,,909983.0,DCSE/19/3,5.0,16.0
1981.0,Data Struct. & Algorithms Soft. Prin.,Stanish T.A.,591.30,,,Mc Graw,,909979.0,DCSE/19/3,5.0,17.0
1982.0,An Engg. App. To Comp. Networking,Keshav S.,1130.92,,,PHI,,909984.0,DCSE/19/3,5.0,18.0
1983.0,Parallel Computing: Theory & Practice,Quinn M.J.,1155.00,,,AWL,,919143.0,DCSE/19/3,5.0,19.0
1984.0,Comp. Geometry & Comp. Graphics,Laszlo D.B.,195.00,,,AWL,,919144.0,DCSE/19/3,5.0,20.0
1985.0,Data Communications,Hughes L.,195.00,,,Narosa,,910664.0,DCSE/19/3,5.0,21.0
1986.0,Introduction to Graph Theory,West D.B.,195.00,,,PHI,,910665.0,DCSE/19/3,5.0,22.0
1987.0,Comp. Geometry & Comp. Graphics,Laszlo D.B.,250.00,,,PHI,,910666.0,DCSE/19/3,5.0,23.0
1988.0,1001 Programming Tips & Tricks,Renehan,399.00,,,Galgotia,,910667.0,DCSE/19/3,5.0,24.0
1989.0,Mastering Visual C++,Young,150.00,,,BPB,,910668.0,DCSE/19/3,5.0,25.0
1990.0,Principles of Database Management,Martin J.,125.00,,,PHI,,910669.0,DCSE/19/3,5.0,26.0
1991.0,Software Architecture,Shaw M.,225.00,,,PHI,,910670.0,DCSE/19/3,5.0,27.0
1992.0,Data Communications,Gupta P.C.,195.00,,,PHI,,910671.0,DCSE/19/3,5.0,28.0
1993.0,Telecommunications & Computers,Martin J.,175.00,,,PHI,,910670.0,DCSE/19/3,5.0,29.0
1994.0,The Internet Book,Commer D.E.,295.00,,,PHI,,910673.0,DCSE/19/3,5.0,30.0
1995.0,Programming with 80286 Computers,Brey B.B.,1344.65,,,PHI,,910674.0,DCSE/19/3,5.0,31.0
1996.0,The Des. & Imp. Of 4.4 BSD Op. Sys.,Mcknsick M.K.,960.08,,,AWL,,910653.0,DCSE/19/3,5.0,32.0
1997.0,STL Tutorial & Reference Guide,Musser D.R.,719.73,,,AWL,,910654.0,DCSE/19/3,5.0,33.0
1998.0,C Traps & Pitfalls,Koenig A.,267.18,,,AWL,,910655.0,DCSE/19/3,5.0,34.0
1999.0,Introduction to AI,Charniak,251.85,,,AWL,,914202.0,DCSE/19/3,5.0,35.0
2012.0,Applied Discrete Structure,Joshi K.D.,210.00,,,New Age International,,910657.0,CS/08-09/286/7,4.0,13.0
2015.0,Algorithm,Cormen T.H.,275.00,,,PHI,,2015.0,DCSE/19/5,5.0,2.0
2016.0,Algorithm,Cormen T.H.,275.00,,,PHI,,2016.0,DCSE/E/98/5,4.0,20.0
2017.0,Algorithm,Cormen T.H.,,,,PHI,,907110.0,DCSE/E/98/5,3.0,17.0
2018.0,Introduction to Algorithms (REPLACE),Corman,275.00,,,PHI,,917106.0,DCSE/E/98/5,2.0,18.0
2019.0,Algorithm,Cormen T.H.,275.00,,,PHI,,917107.0,DCSE/E/98/5,3.0,12.0
2022.0,Algorithm,Cormen T.H.,233.10,,,PHI,,917103.0,DCSE/19/5,2.0,21.0
2102.0,Operating Systems,Milenkovic,195.00,,,TMH,,936240.0,DCSE/E/98/5,3.0,11.0
2130.0,Schaum's Outlines Dis. Mathmatics,Lipschatz S.,225.00,,,Tata Mc Graw Hill,,932990.0,DCSE/E/98/5,3.0,7.0
2132.0,Graph Theory,Deo Narsingh,150.00,,,PHI,ISSUED (MG),932993.0,DCSE/74/3,1.0,3.0
2133.0,Graph Theory,Deo Narsingh,150.00,,,PHI,,932992.0,DCSE/74/3,1.0,1.0
2135.0,Information Technology,Jain V.K.,150.00,,,BPB,,932995.0,CS/08-09/286/7,2.0,35.0
2136.0,Information Technology,Jain V.K.,350.00,,,BPB,,932994.0,DCSE/74/3,1.0,2.0
2137.0,Fundamentals Of Database Systems (REPLACE),Elmasri Navathe,350.00,,,BPB,,2137.0,DCSE/74/3,1.0,6.0
2137.0,Fundamentals Of Database Systems (REPLACE),Elmasri Navathe,350.00,,,BPB,,932997.0,DCSE/E/98/5,1.0,1.0
2138.0,Fundamentals Of Database Systems ,Elmasri Navathe,,,,BPB,,2138.0,DCSE/74/3,1.0,5.0
2139.0,Fundamentals Of Database Systems,Elmasri Navathe,350.00,,,BPB,,932996.0,DCSE/74/3,1.0,4.0
2140.0,Fundamentals Of Database Systems (REPLACE),Elmasri Navathe,449.29,,,BPB,,932998.0,DCSE/E/98/5,1.0,2.0
2142.0,An Integrated App. To Software Engg.,Pankaj Jalote,275.00,,,Narosa,,933003.0,DCSE/74/3,1.0,12.0
2143.0,An Integrated App. To Software Engg.,Pankaj Jalote,275.00,,,Narosa,ISSUED (DRN),933002.0,DCSE/74/3,1.0,11.0
2144.0,An Integrated App. To Software Engg.,Pankaj Jalote,95.00,,,Narosa,,933001.0,DCSE/74/3,1.0,10.0
2147.0,Intro. Prob. & Statistical Applications,Meyer,95.00,,,Oxford,,933007.0,DCSE/74/3,1.0,9.0
2148.0,Intro. Prob. & Statistical Applications,Meyer,95.00,,,Oxford,,933008.0,DCSE/74/3,1.0,8.0
2149.0,Intro. Prob. & Statistical Applications,Meyer,195.00,,,Oxford,,933006.0,DCSE/74/3,1.0,7.0
2150.0,Object Oriented Programming in C++,Barakakati,195.00,,,PHI,,933010.0,DCSE/74/3,1.0,26.0
2151.0,Object Oriented Programming in C++,Barakakati,195.00,,,PHI,,933011.0,DCSE/74/3,1.0,14.0
2152.0,Object Oriented Programming in C++,Barakakati,250.00,,,PHI,,933009.0,DCSE/74/3,1.0,13.0
2153.0,Computer Networks,Tanenbaum,250.00,,,PHI,,933014.0,DCSE/74/3,1.0,15.0
2154.0,Computer Networks,Tanenbaum,240.00,,,PHI,,933012.0,DCSE/74/3,1.0,16.0
2155.0,Computer Network,Tanenbaum,,,,PHI,LOST,2155.0,DCSE/74/3,1.0,17.0
2156.0,Oracle Developer 2000,Bayross Ivan,240.00,,,BPB,,933016.0,DCSE/74/3,1.0,23.0
2157.0,Oracle Developer 2000,Bayross Ivan,240.00,,,BPB,,933015.0,DCSE/74/3,1.0,19.0
2158.0,Oracle Developer 2000,Bayross Ivan,225.00,,,BPB,,933017.0,DCSE/74/3,1.0,18.0
2159.0,Discrete Mathmatical Structure,Kolman Busby,225.00,,,PHI,,933018.0,DCSE/74/3,1.0,20.0
2160.0,Discrete Mathmatical Structure,Kolman Busby,295.00,,,PHI,,933019.0,DCSE/74/3,1.0,21.0
2161.0,Distibuted Operating System,Sinha P.K.,180.00,,,PHI,,933020.0,DCSE/74/3,2.0,1.0
2162.0,Modern Digital Electronics,Jain R.P.,180.00,,,Mc Graw,,933022.0,DCSE/74/3,2.0,2.0
2163.0,Modern Digital Electronics,Jain R.P.,180.00,,,Mc Graw,,933021.0,DCSE/74/3,2.0,3.0
2164.0,Modern Digital Electronics,Jain R.P.,245.00,,,Mc Graw,,933023.0,DCSE/74/3,2.0,4.0
2167.0,µp Arch. Prog. & App. With 8086,Gaonkar R.S.,275.00,,,Pentium International,,933026.0,DCSE/74/3,1.0,22.0
2168.0,Microprocessor & Interfacing,Hall,275.00,,,TMH,,933027.0,DCSE/74/3,1.0,25.0
2172.0,Simulation Modeling & Analysis,Law Kelton,,,,Mc Graw,,9333031.0,DCSE/6/1,1.0,18.0
2173.0,Artificial Neural Network (REPLACE),Yegnanara.B,375.00,,,PHI,,933032.0,DCSE/74/3,2.0,5.0
2174.0, Neural Network,Haykin Simon,125.00,,,Pearson Education Asia,,933033.0,DCSE/74/3,2.0,6.0
2175.0,Fuzzy Neural Control,Nie J.,326.30,,,PHI,,933034.0,DCSE/74/3,2.0,7.0
2176.0,A Guide to Expert System,Waterman,225.00,,,Wesley A.,,933035.0,DCSE/74/3,2.0,8.0
2177.0,modern Operating System,Tanenbaum,225.00,,,PHI,,933036.0,DCSE/74/3,2.0,9.0
2178.0,Systems Prog. & Operating System,Dhamdhere,225.00,,,TMH,,933037.0,DCSE/74/3,2.0,10.0
2179.0,Operating Systems,Godbole,290.00,,,TMH,,933038.0,DCSE/74/3,2.0,11.0
2180.0,Operating Systems,Crowley Charls,375.00,,,TMH,,933039.0,DCSE/74/3,2.0,12.0
2181.0,Artificial Intelligence ,Nilson N.J.,295.00,,,Pearson Education Asia,,933040.0,DCSE/74/3,2.0,13.0
2182.0,modern Operating System,Tanenbaum,,,,Pearson Education Asia,,958862.0,DCSE/74/3,2.0,14.0
2183.0,Modern Operating Systems (REPLACE),Tanenbaum,295.00,,,Pearson Education Asia,,958861.0,DCSE/74/3,2.0,15.0
2184.0,Artificial Intelligence ,Charniak,420.80,,,Pearson Education Asia,,958864.0,DCSE/74/3,2.0,16.0
2186.0,Artificial Intelligence ,Patric,350.00,,,Pearson Education Asia,,958865.0,DCSE/74/3,2.0,17.0
2188.0,Fundamentals Of Database Systems,Navathe,295.00,,,Pearson Education Asia,,958867.0,DCSE/74/3,1.0,24.0
2189.0,Operating Systems,Dietal,350.00,,,Pearson Education Asia,,958868.0,DCSE/74/3,2.0,18.0
2191.0,Distributed Op. Systems ,Tanenbaum,325.00,,,Pearson Education Asia,,958870.0,DCSE/74/3,3.0,1.0
2192.0,TCP/IP Illustrated Vol. 1,Stevens,405.00,,,Pearson Education Asia,,958871.0,DCSE/74/3,3.0,2.0
2193.0,TCP/IP Illustrated Vol. 3,Stevens,395.00,,,Pearson Education Asia,,958872.0,DCSE/74/3,3.0,3.0
2194.0,Compilers,"Aho,Sethi & Ullman",350.00,,,Pearson Education Asia,,958873.0,DCSE/74/3,3.0,4.0
2195.0,Data Structure & Algorithms,Aho,375.00,,,Pearson Education Asia,,958874.0,DCSE/74/3,3.0,5.0
2196.0,Computer Network,Peterson,75.00,,,Harcourt Asia,,936233.0,DCSE/74/3,3.0,6.0
2197.0,Windows 2000 Instant Reference,Van Stean,180.00,,,BPB,,958876.0,DCSE/74/3,3.0,7.0
2199.0,Implementing Tally 5.4,Nadhani,450.00,,,BPB,,958878.0,DCSE/74/3,3.0,8.0
2200.0,Real Accounting Software,Nadhani,275,,,BPB,,958879.0,DCSE/74/3,3.0,9.0
2201.0,Advanced MSDOS,Duncan,291.5,,,BPB,,958880.0,DCSE/74/3,3.0,10.0
2202.0,System Software,L.L. Beck,,,,AW,,958881.0,DCSE/74/3,3.0,11.0
2203.0,Advanced Computer Architecture (REPLACE),Hwang.K,,,,Mc Graw,,958882.0,DCSE/74/3,3.0,12.0
2204.0,"Data Structures,Algo. & Application in C++",Sahni,125.00,,,Mc Graw,,958883.0,DCSE/74/3,3.0,13.0
2205.0,Fundamentals Of Computers,Raja Raman,125.00,,,PHI,,963675.0,DCSE/74/3,3.0,14.0
2206.0,Fundamentals Of Computers,Raja Raman,150.00,,,PHI,,963676.0,DCSE/74/3,3.0,15.0
2207.0,Graph Theory,Narsingh Deo,159.00,,,PHI,,963678.0,DCSE/74/3,3.0,16.0
2208.0,Graph Theory,Narsingh Deo,295.00,,,PHI,,963677.0,DCSE/74/3,3.0,17.0
2209.0,Operation Research,Taha,295.00,,,PHI,,963680.0,DCSE/74/3,3.0,18.0
2210.0,Operation Research,Taha,175.00,,,PHI,,963679.0,DCSE/74/3,3.0,19.0
2211.0,Parallel Computers,Raja Raman,395.00,,,PHI,,963681.0,DCSE/74/3,3.0,20.0
2212.0,MS TCP/IP for Windows 2000,Powell,425.00,,,PHI,,963682.0,DCSE/74/3,3.0,21.0
2213.0,Computer Graphics,Hearn Baker,150.00,,,PHI,,963683.0,DCSE/74/3,3.0,22.0
2214.0,eCommerce App. From Scratch,Thakur,275.00,,,PHI,,963684.0,DCSE/74/3,3.0,23.0
2215.0,Visual Basic 6 ,Sheriff P.,,,,PHI,ISSUED (B.N PANDEY),963685.0,DCSE/74/3,3.0,24.0
2216.0,Data Structures & Program design in C (REPLACE),Kruse.R,250.00,,,PHI,,963686.0,DCSE/74/3,3.0,25.0
2217.0,Unix Network Programming (REPLACE),Stevens,,,,PHI,,963687.0,DCSE/74/3,3.0,26.0
2218.0,Computer Network,Tanenbaum,170.00,,,PHI,,963688.0,DCSE/74/3,3.0,27.0
2219.0,Programming with JAVA Primer (REPLACE),Balaguruswamy,,,,TMH,ISSUED (SKN),963690.0,DCSE/74/3,3.0,28.0
2220.0,Programming with Java,Balaguruswamy,170.00,,,TMH,,963690.0,DCSE/74/3,3.0,29.0
2221.0,Programming with Java,Balaguruswamy,150.00,,,TMH,,963691.0,DCSE/74/3,3.0,30.0
2223.0,Numerical Methods,Balaguruswamy,165.00,,,TMH,,963692.0,DCSE/74/3,4.0,1.0
2224.0,Programming with Pascal,Venugopal,165.00,,,TMH,,963694.0,DCSE/74/3,4.0,2.0
2225.0,Programming with Pascal,Venugopal,295.00,,,TMH,,963695.0,DCSE/74/3,4.0,3.0
2226.0,Discrete Mathmatics & Application,Rosen,595.00,,,TMH,,963696.0,DCSE/74/3,4.0,4.0
2227.0,The Complete Reference Linux,Peterson,320.00,,,TMH,,963697.0,DCSE/74/3,4.0,5.0
2229.0,Local Area Networks,Basandra,279.00,,,Galgotia,,963699.0,DCSE/74/3,4.0,6.0
2230.0,Fundamentals of Data Struct. In C++,Horowitz,279.00,,,Galgotia,,963700.0,DCSE/74/3,4.0,7.0
2231.0,Computers Algorithms in C++,Horowitz,279.00,,,Galgotia,,963702.0,DCSE/74/3,4.0,8.0
2232.0,Computers Algorithms in C++,Horowitz,220.00,,,Galgotia,,963701.0,DCSE/74/3,4.0,9.0
2233.0,Computers Fundamentals,B.Ram,350.00,,,New Age,,963703.0,DCSE/74/3,4.0,10.0
2234.0,Encyclopedia of Networking & Telecommunications (REPLACE),Sheldon.T,,,,AWL,,956886.0,DCSE/74/3,4.0,11.0
2235.0,The Art of Computer Prog. Vol I,Knuth D.E.,450.00,,,AWL,,958977.0,DCSE/74/3,4.0,12.0
2236.0,The Art of Computer Prog. Vol II,Knuth D.E.,450.00,,,AWL,,958978.0,DCSE/74/3,4.0,13.0
2237.0,The Art of Computer Prog. Vol III,Knuth D.E.,295.00,,,AWL,,958979.0,DCSE/74/3,4.0,14.0
2238.0,Operating Systems,Deital H.M.,375.00,,,AWL,,958980.0,DCSE/74/3,4.0,15.0
2239.0,Data Comm. Comp. Net. & Open Sys.,Halsall F.,275.00,,,AWL,,958981.0,DCSE/74/3,2.0,19.0
2240.0,A Book on C,Kelley A.L. & Ira Phol,225.00,,,AWL,,958982.0,DCSE/74/3,2.0,20.0
2241.0,ATM Network,Hamdel R.,260.00,,,AWL,,958983.0,DCSE/74/3,4.0,17.0
2242.0,The Design & Ana. Of Comp. Algorithm,Aho/Hopcroft/Ullman,325.00,,,AWL,,958984.0,DCSE/74/3,4.0,18.0
2243.0,Concurrent Programming in Java,Lea D.,360.00,,,AWL,,958985.0,DCSE/74/3,4.0,25.0
2244.0,Modern VLSI Design System,Wolf W.,295.00,,,AWL,,958986.0,DCSE/74/3,4.0,19.0
2245.0,Concepts of Programming Language,Sebesta R.W.,245.00,,,AWL,,958987.0,DCSE/74/3,4.0,20.0
2247.0,E. Commerce the Cutting Edge of Busi.,Bajaj K.K.,175.00,,,TMH,,958989.0,DCSE/74/3,4.0,21.0
2248.0,Elements of Discrete Mathmatics,Liu C.L.,375.00,,,TMH,,958990.0,DCSE/74/3,4.0,22.0
2249.0,Advanced Compiler Design,Muchnick S.S.,375.00,,,HAP,ISSUED (MG),958991.0,DCSE/74/3,4.0,23.0
2250.0,Comp. Archtec. A Quantitative Appro.,Hennessy J.L.,240.00,,,HAP,,958992.0,DCSE/74/3,4.0,24.0
2251.0,Oracle Developer 2000,Bayross,295.00,,,BPB,,958993.0,DCSE/74/3,5.0,1.0
2252.0,Principles of Multimedia Database Sys.,Subramaniam,295.00,,,HIP,,958994.0,DCSE/74/3,5.0,2.0
2253.0,TCP/IP Addressing,Graham B.,150.00,,,HIP,,958995.0,DCSE/74/3,5.0,3.0
